platform_account_name,trx_date,trx_desc,trx_type,trx_amt
Assetz Capital 90d Access,2023-09-14 18:07:41+08:00,Withdrawal from Quick Access Account (5),Distribution,15.27285331
Assetz Capital 90d Access,2023-09-01 17:10:34+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-0.000751009693
Assetz Capital 90d Access,2023-09-01 17:01:18+08:00,Interest payment for Quick Access Account for month 2023-08 at 0.001% per annum,Interest,0.000751009693
Assetz Capital 90d Access,2023-09-01 13:05:01+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-14.74783116
Assetz Capital 90d Access,2023-09-01 13:05:01+08:00,Withdrawal from Quick Access Account (5),Distribution,14.74783116
Assetz Capital 90d Access,2023-08-02 17:56:31+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-0.0007726043316
Assetz Capital 90d Access,2023-08-02 17:24:20+08:00,Interest payment for Quick Access Account for month 2023-07 at 0.001% per annum,Interest,0.0007726043316
Assetz Capital 90d Access,2023-08-01 13:05:02+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-8.989277177
Assetz Capital 90d Access,2023-08-01 13:05:02+08:00,Withdrawal from Quick Access Account (5),Distribution,8.989277177
Assetz Capital 90d Access,2023-07-03 18:43:41+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-0.07951200025
Assetz Capital 90d Access,2023-07-03 18:34:58+08:00,Interest payment for Quick Access Account for month 2023-06 at 0.1% per annum,Interest,0.07951200025
Assetz Capital 90d Access,2023-07-03 17:53:58+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-28.42081288
Assetz Capital 90d Access,2023-07-03 17:53:58+08:00,Withdrawal from Quick Access Account (5),Distribution,28.42081288
Assetz Capital 90d Access,2023-06-02 16:39:28+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-0.006591363639
Assetz Capital 90d Access,2023-06-02 16:39:28+08:00,Withdrawal from Quick Access Account (5),Distribution,0.006591363639
Assetz Capital 90d Access,2023-06-02 16:30:23+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-18.21469287
Assetz Capital 90d Access,2023-06-02 16:30:23+08:00,Withdrawal from Quick Access Account (5),Distribution,18.21469287
Assetz Capital 90d Access,2023-06-02 02:06:43+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-1.546739694
Assetz Capital 90d Access,2023-06-02 01:58:12+08:00,Interest payment for Quick Access Account for month 2023-05 at 1.9% per annum,Interest,1.546739694
Assetz Capital 90d Access,2023-05-05 15:53:38+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-38.09511769
Assetz Capital 90d Access,2023-05-05 15:53:38+08:00,Withdrawal from Quick Access Account (5),Distribution,38.09511769
Assetz Capital 90d Access,2023-05-02 19:38:51+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-2.019224892
Assetz Capital 90d Access,2023-05-02 19:30:10+08:00,Interest payment for Quick Access Account for month 2023-04 at 2.4% per annum,Interest,2.019224892
Assetz Capital 90d Access,2023-04-03 19:16:53+08:00,Inter account transfer to cash account,Inter account transfer to cash account,-2.99634474
Assetz Capital 90d Access,2023-04-03 19:08:49+08:00,Interest payment for Quick Access Account for month 2023-03 at 3.9% per annum,Interest,2.99634474
Assetz Capital 90d Access,2023-03-15 08:02:55+08:00,Investment into qaa direct from Quick Access Account,Paid in,-0.002445758301
Assetz Capital 90d Access,2023-03-15 08:02:55+08:00,Inter account transfer from product 90-Day Access Account (14),Inter account transfer from product 90-Day Access Account (14),0.002445758301
Assetz Capital 90d Access,2023-03-04 00:35:51+08:00,Investment into qaa direct from Quick Access Account,Paid in,-1009.61
Assetz Capital 90d Access,2023-03-04 00:35:51+08:00,Inter account transfer from product 90-Day Access Account (14),Inter account transfer from product 90-Day Access Account (14),1009.61
Kuflink 24m Term 28133,2022-07-24 00:00:00,DPC-SF19663-24072022-1552-1,Paid in,1000.0
Kuflink 24m Term 28133,2022-07-29 00:00:00,Auto Invest - (22043) 12 months,Capital,-1000.0
Kuflink 24m Term 28133,2023-07-29 00:00:00,Auto Invest - (22043) 12 months,Interest,50.0
Kuflink 24m Term 28133,2023-07-29 00:00:00,Auto Invest - (22043) 12 months,Capital,1000.0
Kuflink 24m Term 28133,2023-08-01 00:00:00,Auto Invest - (28133) 24 months,Capital,-1050.0
Kuflink 24m Term 28133,2024-08-24 00:00:00,Auto Invest - (36973) 24 months,Capital,-1000.0
Kuflink 24m Term 28133,2024-08-24 00:00:00,DPC-SF19663-24082024-0952-0,Paid in,1000.0
